Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,1835,9000,0.0010291,3.1143E-4,6,100,8.14814,7.29253,7.21135,7.43807,7.35516,7.31749,7.14059
2,1835,9150,0.001253,3.4497E-4,6,100,8.14814,7.33597,7.38837,7.41313,7.15826,7.29154,7.42856
2,1835,9300,8.5609E-4,2.7566E-4,6,100,8.14814,7.36265,7.40757,7.30603,7.28463,7.29608,7.51894
2,1835,9450,9.3531E-4,2.8585E-4,7,100,8.15765,7.34313,7.51421,7.39421,7.10613,7.30315,7.39794
2,1835,9600,8.2892E-4,2.7561E-4,7,100,8.15765,7.27466,7.14405,7.41917,7.1748,7.24972,7.38558
2,1835,9750,0.0010393,2.9481E-4,7,100,8.15765,7.35015,7.49933,7.38114,7.2262,7.38169,7.26242
2,1835,9900,0.0013193,3.4395E-4,7,100,8.15765,7.27632,7.2303,7.29441,7.55134,7.11802,7.18753
2,1835,10050,0.0011722,3.438E-4,7,100,8.15765,7.30744,7.29648,7.42562,7.29926,7.40525,7.11061
2,1835,10200,0.0010515,3.1613E-4,7,100,8.15765,7.31839,7.15936,7.28106,7.36786,7.49272,7.29092
2,1835,10350,0.001131,3.427E-4,7,100,8.15765,7.16872,7.25986,7.10495,6.81982,7.38875,7.27023
2,1835,10500,0.0013522,3.6123E-4,7,100,8.15765,7.29597,7.12935,7.4298,7.27072,7.19836,7.45162
2,1835,10650,0.0010117,3.0405E-4,8,100,8.15765,7.19683,7.33027,7.26022,7.21391,6.96169,7.21805
2,1835,10800,0.0012657,3.5859E-4,8,100,8.15765,7.24171,7.32851,7.43948,6.92038,7.25618,7.264
2,1835,10950,7.6556E-4,2.6389E-4,8,100,8.15765,7.35803,7.47639,7.26331,7.51548,7.27466,7.26032
2,1835,11100,0.00123,3.6519E-4,8,100,8.15765,7.25605,7.04316,7.51128,7.42866,7.24167,7.0555
2,1835,11250,0.0015593,4.3813E-4,8,100,8.15765,7.14387,7.19375,7.22702,6.96265,7.07033,7.26562
2,1835,11400,0.0013186,3.6087E-4,8,100,8.15765,7.23805,7.40036,7.16125,7.11239,7.29889,7.21739
2,1835,11550,0.0013192,3.3856E-4,8,100,8.15765,7.23436,7.27797,7.37049,7.39538,7.08182,7.04611
2,1835,11700,0.0018293,4.7591E-4,9,100,8.15765,7.33245,7.3941,7.3373,7.38328,7.38696,7.16061
2,1835,11850,8.8503E-4,2.8544E-4,9,100,8.15765,7.28315,7.16089,7.40546,7.29912,7.30255,7.24775
2,1835,12000,7.5906E-4,2.7335E-4,9,100,8.15765,7.31878,7.32137,7.38073,7.32813,7.3305,7.23318
2,1835,12150,0.0011369,3.2196E-4,9,100,8.15765,7.3031,7.08481,7.38253,7.47597,7.20749,7.36471
2,1835,12300,0.0013114,3.866E-4,9,100,8.15765,7.12153,7.1148,7.0491,7.42892,6.95801,7.05684
2,1835,12450,0.0011738,3.288E-4,9,100,8.15765,7.22908,7.19463,7.17561,7.20147,7.42254,7.15113
2,1835,12600,7.5736E-4,3.1249E-4,10,100,8.15765,7.20962,7.15969,7.24283,7.23185,7.12577,7.28794
2,1835,12750,0.001645,3.9535E-4,10,100,8.15765,7.2833,7.39443,7.29833,7.24497,7.13861,7.34017
2,1835,12900,0.0013621,3.882E-4,10,100,8.15765,7.18853,6.74993,7.22346,7.2453,7.43676,7.28719
2,1835,13050,9.5554E-4,2.944E-4,10,100,8.15765,7.43449,7.3442,7.45529,7.42904,7.39477,7.54914
2,1835,13200,0.0015066,4.2643E-4,10,100,8.15765,7.24669,7.37447,7.03543,7.33475,7.20014,7.28865
2,1835,13350,0.0017249,4.6401E-4,11,100,8.15765,7.20047,7.4327,7.10126,6.87559,7.43838,7.15444
2,1835,13500,0.0014522,4.0267E-4,11,100,8.15765,7.24874,7.38194,7.14954,7.17873,7.25622,7.27728
2,1835,13650,0.002663,6.4817E-4,11,100,8.15765,7.34551,7.19449,7.42703,7.53826,7.48245,7.0853
2,1835,13800,0.0019781,5.5133E-4,11,100,8.15765,7.15291,7.25762,7.03785,6.78523,7.41479,7.26904
2,1835,13950,0.0014281,3.9143E-4,11,100,8.15765,7.25893,7.48567,7.27516,7.10278,7.28744,7.14363
2,1835,14100,0.001743,4.5491E-4,12,100,8.15765,7.18017,7.40796,7.05612,7.33563,7.13346,6.96769
2,1835,14250,0.001487,3.7638E-4,12,100,8.15765,7.21748,6.86184,7.38684,7.33297,7.26006,7.2457
2,1835,14400,0.0013946,3.9994E-4,12,100,8.15765,7.10239,6.98551,7.27095,7.07495,6.9672,7.21331
2,1835,14550,0.001673,4.4835E-4,12,100,8.15765,7.16203,7.379,6.99892,7.27246,7.14755,7.01223
2,1835,14700,0.001335,3.588E-4,13,100,8.15765,7.20194,7.18761,7.12042,7.28704,7.26748,7.14714
2,1835,14850,0.0016872,4.509E-4,13,100,8.15765,7.24759,7.17846,7.31653,7.37594,7.23241,7.13461
2,1835,15000,0.0017334,4.5999E-4,13,100,8.15765,7.23098,6.8955,7.44495,7.20247,7.13886,7.47313
2,1835,15150,0.0010811,3.1514E-4,13,100,8.15765,7.1722,7.21125,6.97332,7.1732,7.54628,6.95697
2,1835,15300,0.0010836,3.6713E-4,14,100,8.15765,7.06946,6.94028,7.13311,7.00905,6.94083,7.32405
3,3360,150,26.9347,2.97378,2,100,9.7619E-4,8.8604E-10,1.0379E-10,1.4991E-9,1.02E-9,6.839E-13,1.8066E-9
3,3360,300,25.68948,2.93072,2,100,0.0035031,3.958E-8,1.8217E-13,1.9787E-7,1.0264E-15,2.506E-11,1.3118E-17
