Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
1,4697,8550,9.13799,5.5476E-4,5,100,3.94923,3.33721,3.36206,3.30592,3.33679,3.31247,3.36884
1,4697,8700,9.27727,4.0407E-4,5,100,4.06905,3.52232,3.46114,3.57685,3.6604,3.43825,3.47494
1,4697,8850,8.07936,3.8171E-4,5,100,4.06905,3.4829,3.39485,3.54398,3.52351,3.55146,3.40068
1,4697,9000,7.94894,4.5882E-4,5,100,4.14948,3.55752,3.67654,3.44923,3.49143,3.59383,3.57656
1,4697,9150,8.15437,4.1272E-4,5,100,4.14948,3.4821,3.64366,3.57522,3.23881,3.34138,3.61141
1,4697,9300,8.08134,4.7604E-4,5,100,4.14948,3.34971,3.54185,3.32755,3.30905,3.2934,3.27669
1,4697,9450,8.10399,3.6299E-4,5,100,4.21212,3.49056,3.32048,3.49803,3.52121,3.58782,3.52524
1,4697,9600,9.38854,4.9208E-4,5,100,4.21212,3.39469,3.50616,3.35342,3.36861,3.56556,3.17968
1,4697,9750,8.17217,7.1251E-4,5,100,4.21212,3.44494,3.62999,3.29535,3.3631,3.37454,3.56174
1,4697,9900,7.93599,6.5318E-4,5,100,4.21212,3.43318,3.504,3.53472,3.17254,3.42915,3.52548
1,4697,10050,9.31594,3.2266E-4,5,100,4.21212,3.45954,3.42131,3.44377,3.33264,3.50769,3.5923
1,4697,10200,8.34432,2.874E-4,5,100,4.21212,3.54878,3.48728,3.56773,3.60402,3.43592,3.64895
1,4697,10350,8.64047,3.1984E-4,5,100,4.21212,3.51283,3.37581,3.57485,3.61381,3.47174,3.52794
1,4697,10500,8.99357,4.3135E-4,5,100,4.21212,3.43534,3.3015,3.32682,3.34393,3.62705,3.5774
1,4697,10650,9.04957,3.5148E-4,5,100,4.23335,3.43648,3.60642,3.4997,3.39029,3.4534,3.2326
1,4697,10800,10.73486,3.7393E-4,5,100,4.23335,3.44156,3.30276,3.52915,3.45098,3.56302,3.36188
1,4697,10950,8.1338,4.3385E-4,5,100,4.23335,3.44252,3.51815,2.95626,3.5964,3.56092,3.58088
1,4697,11100,9.04118,3.593E-4,5,100,4.23335,3.52445,3.54799,3.66529,3.45309,3.64325,3.3126
1,4697,11250,9.69635,3.7256E-4,5,100,4.23335,3.46412,3.54905,3.48992,3.65207,3.29768,3.33187
1,4697,11400,9.08334,6.0252E-4,5,100,4.23335,3.40283,3.32069,3.53556,3.33608,3.4001,3.42169
1,4697,11550,6.71119,5.6866E-4,5,100,4.23335,3.41981,3.23989,3.41937,3.52793,3.41496,3.49692
1,4697,11700,7.4309,6.8704E-4,5,100,4.23335,3.39938,3.29833,3.52149,3.37189,3.44689,3.35827
1,4697,11850,7.48699,8.1071E-4,5,100,4.23335,3.45174,3.42639,3.34564,3.41976,3.47852,3.58841
1,4697,12000,10.1598,9.8802E-4,5,100,4.23335,3.41828,3.41107,3.57279,3.59608,3.27433,3.23712
1,4697,12150,9.38782,5.5396E-4,5,100,4.23335,3.47239,3.5733,3.58405,3.33685,3.42949,3.43827
1,4697,12300,8.8605,5.1982E-4,5,100,4.23335,3.5112,3.4445,3.53822,3.63266,3.33746,3.60317
1,4697,12450,10.60485,2.6898E-4,5,100,4.23335,3.51446,3.56359,3.59625,3.69237,3.30447,3.41564
1,4697,12600,7.31805,3.883E-4,5,100,4.23335,3.38383,3.46923,3.37445,3.23526,3.28774,3.55246
1,4697,12750,8.0549,5.0212E-4,5,100,4.23335,3.3948,3.33022,3.54918,3.33396,3.39505,3.3656
