Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,3585,11100,19.82539,2.53622,0,1,9.16486,4.34455,1.41392,8.42357,4.81057,1.83258,5.24209
2,3585,11250,19.05807,2.53567,0,1,9.16486,4.22966,1.11,8.17057,5.13432,1.6345,5.09889
2,3585,11400,19.82563,2.53622,0,1,9.22047,4.47761,1.32613,8.51151,5.35938,1.71337,5.47766
2,3585,11550,19.06313,2.53593,0,1,9.22047,4.45745,1.2698,8.51037,5.23568,1.75581,5.51558
2,3585,11700,19.82567,2.53622,0,1,9.22047,4.44522,1.32906,8.37369,5.22325,1.69427,5.60583
2,3585,11850,19.826,2.53636,0,1,9.22047,4.45152,1.55817,8.33309,5.19409,1.69606,5.47618
2,3585,12000,19.82682,2.53639,0,1,9.22047,4.35625,1.31822,8.27657,5.2064,1.76445,5.21561
2,3585,12150,19.82749,2.53648,0,1,9.22047,4.53674,1.33212,8.66847,5.27252,1.76397,5.64664
2,3585,12300,19.82849,2.53657,0,1,9.22047,4.53732,1.50147,8.64189,5.30894,1.71824,5.51606
2,3585,12450,19.82681,2.53645,0,1,9.22047,4.3913,1.21963,8.52482,4.95353,1.74671,5.5118
2,3585,12600,19.82839,2.53638,0,1,9.22047,4.50007,1.40452,8.49241,5.2763,1.7618,5.56532
2,3585,12750,19.82979,2.5365,0,1,9.22047,4.31263,1.0194,8.25195,5.0208,1.80253,5.46847
2,3585,12900,19.83015,2.53654,0,1,9.22047,4.40419,1.4368,8.42788,4.76825,1.68104,5.70697
2,3585,13050,19.82824,2.53652,0,1,9.22047,4.36506,1.23352,8.23233,5.15984,1.76286,5.43678
2,3585,13200,19.82833,2.53642,0,1,9.22047,4.48483,1.51913,8.44329,5.05252,1.71426,5.69495
2,3585,13350,19.82863,2.53635,0,1,9.22047,4.45648,1.46299,8.43658,4.80356,1.83337,5.74588
2,3585,13500,19.82738,2.53625,0,1,9.22047,4.43254,1.47923,8.3826,4.97342,1.67944,5.64803
2,3585,13650,17.85558,2.53625,0,1,9.22047,4.47961,1.53421,8.43229,4.92084,1.70326,5.80748
2,3585,13800,18.67139,2.53615,0,1,9.22047,4.56474,1.81279,8.55858,4.99023,1.6456,5.8165
2,3585,13950,16.95322,2.53605,0,1,9.22047,4.61555,1.88758,8.40331,5.13276,1.74272,5.91138
2,3585,14100,16.92797,2.53602,0,1,9.22047,4.69773,1.8159,8.60678,5.43759,1.79512,5.83324
2,3585,14250,16.66403,2.53601,0,1,9.22047,4.58269,1.90889,8.49193,5.20194,1.52483,5.78588
2,3585,14400,16.52189,2.53603,0,1,9.22047,4.54815,1.7888,8.47842,4.83307,1.82281,5.81765
2,3585,14550,16.30762,2.53598,0,1,9.22047,4.58277,1.8869,8.43798,5.03897,1.58675,5.96322
2,3585,14700,16.28341,2.5359,0,1,9.22047,4.59272,1.66113,8.49904,5.08036,1.84879,5.87429
2,3585,14850,16.21685,2.53592,0,1,9.22047,4.58028,1.80338,8.48211,5.14435,1.81961,5.65196
2,3585,15000,16.08849,2.53589,0,1,9.22047,4.59234,1.89203,8.43335,5.10267,1.84127,5.69237
2,3585,15150,16.02017,2.53578,0,1,9.22047,4.54042,1.79354,8.37275,5.16222,1.8425,5.53109
2,3585,15300,16.02413,2.53586,0,1,9.22047,4.6218,1.89025,8.52724,5.3117,1.64616,5.73366
3,8728,150,22.50048,3.09365,0,1,2.55E-5,1.2537E-11,2.3871E-18,1.3776E-15,6.2677E-11,5.611E-21,5.2671E-15
