Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,1292,750,25.60974,2.85646,2,91,0.0024295,7.3556E-11,3.4843E-10,2.476E-15,1.019E-11,9.1558E-12,9.6222E-16
2,1292,900,22.80802,2.6012,2,89,0.0024295,4.5392E-12,4.2344E-15,4.5263E-15,2.2684E-11,2.9072E-15,2.0397E-17
2,1292,1050,15.81276,2.71937,2,88,0.0024295,1.5948E-11,2.7418E-18,7.9711E-11,2.601E-14,2.7432E-18,1.4624E-15
2,1292,1200,22.09831,2.80694,2,86,0.0031545,8.0512E-10,8.4311E-12,4.0172E-9,3.5417E-17,2.965E-16,4.3982E-16
2,1292,1350,26.36211,2.93228,2,84,0.0031545,5.4365E-11,1.2353E-11,2.5931E-10,9.8642E-14,2.4407E-19,6.4363E-14
2,1292,1500,30.73189,3.13005,2,83,0.0045237,2.441E-9,1.5509E-9,5.2024E-12,1.0648E-8,3.1572E-17,1.1037E-12
2,1292,1650,33.2464,3.34002,2,81,0.0045237,1.0032E-8,3.009E-10,2.5231E-14,4.9732E-8,1.2902E-10,1.299E-16
2,1292,1800,26.44359,3.03796,3,80,0.0045237,7.9778E-11,4.1728E-15,7.8327E-14,3.6856E-12,3.9504E-10,8.1802E-14
2,1292,1950,26.97804,3.2132,3,78,0.0045237,5.5928E-10,2.735E-9,2.9136E-13,3.3256E-11,4.3511E-16,2.7789E-11
2,1292,2100,31.07352,3.22189,3,77,0.0045237,1.5436E-10,7.4513E-10,6.8038E-15,1.3845E-11,2.5E-13,1.258E-11
2,1292,2250,23.05174,3.04925,3,75,0.0045237,1.8356E-7,9.1776E-7,2.5169E-14,2.1748E-11,4.4694E-14,2.0954E-13
2,1292,2400,20.69885,2.90127,3,74,0.0045237,5.0377E-9,2.5166E-8,2.0259E-13,7.081E-14,2.1677E-11,1.7474E-15
2,1292,2550,24.62129,2.90822,3,73,0.0045237,1.8364E-11,8.7404E-11,4.4135E-12,3.7513E-20,4.2996E-23,4.1853E-15
2,1292,2700,20.59752,2.46976,3,71,0.0045237,4.1722E-8,2.0847E-7,6.0041E-13,2.9266E-12,3.0789E-11,9.9279E-11
2,1292,2850,21.32034,2.6302,3,70,0.0045237,9.9063E-10,7.0187E-17,4.948E-9,2.2861E-12,6.9578E-15,2.8915E-12
2,1292,3000,22.81203,2.62961,3,69,0.0045237,1.4062E-11,1.7939E-11,1.2528E-12,5.0966E-11,4.9627E-18,1.5051E-13
2,1292,3150,18.48704,2.49769,3,67,0.0045237,1.7662E-8,5.9611E-10,3.1632E-14,2.076E-9,8.5629E-8,1.0167E-11
2,1292,3300,20.04127,2.72892,3,66,0.0055256,1.0028E-11,4.6725E-11,3.2029E-12,3.9311E-16,1.8621E-13,2.7042E-14
2,1292,3450,22.02203,2.85544,3,65,0.0075934,1.3604E-11,2.9396E-15,3.429E-11,3.3723E-11,6.1128E-16,1.515E-15
2,1292,3600,17.6158,2.67,3,64,0.0081533,3.0215E-9,4.2212E-9,3.2875E-14,1.0884E-8,1.4124E-12,4.9982E-13
2,1292,3750,14.58479,2.1533,3,63,0.0081533,1.0223E-8,9.5911E-10,5.0156E-8,3.6229E-14,4.3232E-14,7.138E-16
2,1292,3900,17.08647,2.34206,3,61,0.0081533,1.2375E-11,1.3817E-16,4.4207E-14,5.6647E-11,5.1787E-12,7.3767E-15
2,1292,4050,14.94539,2.36463,3,60,0.0081533,4.4042E-10,1.1279E-18,2.1847E-9,1.4421E-11,2.7308E-13,2.6609E-12
2,1292,4200,12.92392,2.01859,3,59,0.0081533,4.6153E-10,6.7657E-16,5.6877E-11,1.7852E-16,1.3084E-10,2.12E-9
2,1292,4350,15.53104,2.01428,3,58,0.0081533,8.0579E-12,4.7525E-14,7.3784E-12,1.0162E-11,2.3555E-13,2.2466E-11
2,1292,4500,16.299,1.82749,4,57,0.015124,5.2647E-12,4.2978E-13,1.6355E-12,2.4243E-11,2.6013E-16,1.4641E-14
2,1292,4650,8.71538,1.72777,4,56,0.015124,1.0808E-9,5.1041E-9,2.4409E-10,1.9509E-11,3.6023E-11,3.9756E-13
2,1292,4800,8.70036,1.46403,4,55,0.016633,1.2978E-7,8.9013E-13,6.4888E-7,1.6553E-13,4.1627E-14,7.7752E-16
2,1292,4950,10.233,1.51507,4,54,0.016633,1.9938E-5,5.2162E-8,2.9513E-9,2.1597E-5,7.7674E-5,3.6429E-7
2,1292,5100,0.04438,0.0080528,4,53,3.60593,1.14501,0.31858,0.2234,2.8657,1.98667,0.33069
2,1292,5250,0.03999,0.0075613,4,52,5.49391,3.37734,0.93044,1.54176,4.68603,4.79686,4.93163
2,1292,5400,0.002522,4.5626E-4,4,51,5.91274,5.08939,5.02972,5.05565,4.95436,5.14468,5.26256
2,1292,5550,0.0032077,5.2006E-4,4,50,6.05098,5.15633,5.12966,5.09826,5.09171,5.19206,5.26994
2,1292,5700,0.0044916,7.6589E-4,4,49,6.1029,5.22503,5.11085,5.40863,5.16489,5.09006,5.35074
2,1292,5850,0.0047146,7.5279E-4,4,48,6.1029,5.29515,5.4853,5.30034,5.13718,5.24971,5.30322
2,1292,6000,0.0052179,8.0712E-4,4,47,6.1029,5.35308,5.3505,5.57925,5.31474,5.12516,5.39575
2,1292,6150,0.0046486,7.2379E-4,4,46,6.2431,5.52522,5.42222,5.62623,5.48915,5.47316,5.61533
2,1292,6300,0.0017144,3.8133E-4,4,46,6.39951,5.75681,5.61274,5.83147,5.69431,5.88713,5.7584
2,1292,6450,0.002116,3.8494E-4,4,45,6.43363,5.73219,5.7689,5.5965,5.68072,5.83178,5.78305
2,1292,6600,0.0022888,4.123E-4,5,44,6.48471,5.81039,5.85162,5.76698,5.87494,5.79952,5.75887
2,1292,6750,0.0019448,4.333E-4,5,43,6.53169,5.68807,5.60076,5.54474,5.6972,5.7931,5.80454
2,1292,6900,0.0016828,3.7834E-4,5,42,6.56851,5.835,5.73474,5.70769,5.69851,5.97794,6.05611
2,1292,7050,0.001573,3.2159E-4,5,41,6.56851,5.81023,5.67743,5.70615,5.8979,5.87032,5.89932
2,1292,7200,0.0019509,3.8709E-4,5,41,6.56851,5.66859,5.77264,5.48315,5.69269,5.7409,5.65358
2,1292,7350,0.0021709,4.666E-4,5,40,6.56851,5.66524,5.51902,5.63271,5.70586,5.83279,5.63579
2,1292,7500,0.0021421,3.9392E-4,5,39,6.56851,5.67482,5.63768,5.48098,5.76177,5.77658,5.71708
2,1292,7650,0.0019039,3.4211E-4,5,38,6.56851,5.71807,5.75079,5.68919,5.5879,5.8348,5.72765
2,1292,7800,0.0023687,4.3154E-4,5,38,6.56851,5.65192,5.70472,5.74083,5.28501,5.83387,5.69519
2,1292,7950,0.003298,4.8069E-4,5,37,6.56851,5.68929,5.65489,5.75225,5.79608,5.55061,5.69263
2,1292,8100,0.003013,5.9312E-4,6,36,6.56851,5.8492,6.03582,5.85299,5.97118,5.91603,5.46995
2,1292,8250,0.0020111,4.1103E-4,6,36,6.58577,5.69388,5.8405,5.82975,5.37443,5.66362,5.76113
2,1292,8400,0.0022543,4.002E-4,6,35,6.61199,5.8132,5.80782,5.9871,5.96471,5.61703,5.68933
2,1292,8550,0.0014778,2.935E-4,6,34,6.69913,5.88118,5.61082,6.01231,5.78909,6.03529,5.95841
2,1292,8700,0.0012529,3.126E-4,6,34,6.69913,5.98779,5.81367,5.8339,6.12505,6.0219,6.14441
2,1292,8850,0.0024605,4.3204E-4,6,33,6.69913,5.9688,5.76871,6.07237,5.86083,5.97831,6.16378
2,1292,9000,0.0018411,3.6187E-4,6,32,6.70559,5.97472,5.91605,5.94108,6.11651,5.87909,6.02087
2,1292,9150,0.0011506,3.15E-4,6,32,6.82781,6.05854,6.13663,6.04299,5.89332,5.96984,6.24993
2,1292,9300,0.0022806,3.9156E-4,6,31,6.8891,6.21605,6.12194,6.34405,6.12922,6.27319,6.21188
