Run,Seed,Generation,Diversity,Migrants,Epoch Size,Best Score
11,7504,3000,0.011373,2,69,7.11147
11,7504,3300,0.012793,2,66,7.19229
11,7504,3600,0.015196,2,64,7.19229
11,7504,3900,0.015092,2,61,7.2115
11,7504,4200,0.01406,2,59,7.2115
11,7504,4500,0.016326,2,57,7.2115
11,7504,4800,0.0093429,2,55,7.2115
11,7504,5100,0.01087,2,53,7.2115
11,7504,5400,0.013336,2,51,7.2115
11,7504,5700,0.016446,2,49,7.2115
11,7504,6000,0.017108,2,47,7.26809
11,7504,6300,0.0174,2,46,7.26809
11,7504,6600,0.010558,2,44,7.26809
11,7504,6900,0.01235,2,42,7.26809
11,7504,7200,0.012576,2,41,7.26809
11,7504,7500,0.013661,2,39,7.26809
11,7504,7800,0.012597,2,38,7.26809
11,7504,8100,0.014254,2,36,7.26809
11,7504,8400,0.012607,2,35,7.26809
11,7504,8700,0.010171,2,34,7.26809
11,7504,9000,0.016463,2,32,7.26809
11,7504,9300,0.018733,2,31,7.37947
11,7504,9600,0.02728,2,30,7.58263
11,7504,9900,0.03009,2,29,7.6731
11,7504,10200,0.03394,2,28,7.6731
11,7504,10500,0.03531,2,27,7.85526
11,7504,10800,0.011614,2,26,8.05191
11,7504,11100,0.0066825,2,25,8.38001
11,7504,11400,0.0048506,2,24,8.76125
11,7504,11700,0.0016049,2,23,8.76125
11,7504,12000,0.0023945,2,22,8.76125
11,7504,12300,0.0024753,2,21,8.76125
11,7504,12600,0.003019,2,21,8.80147
11,7504,12900,0.001381,2,20,8.80147
11,7504,13200,0.0020695,2,19,8.80147
11,7504,13500,0.0023121,2,18,8.81277
11,7504,13800,0.0015265,2,18,8.81848
11,7504,14100,0.0032735,2,17,8.81848
11,7504,14400,0.0017623,2,17,8.81848
11,7504,14700,0.0026348,2,16,8.81848
11,7504,15000,0.0031289,2,15,8.81848
11,7504,15300,0.0028241,2,15,8.81848
12,2750,300,27.81768,2,96,0.0048308
12,2750,600,27.65324,2,93,0.0048308
12,2750,900,21.57523,2,89,0.0048308
12,2750,1200,21.96601,2,86,0.18895
12,2750,1500,17.70031,2,83,0.18895
12,2750,1800,23.24037,2,80,0.18895
12,2750,2100,13.74396,2,77,0.18895
12,2750,2400,29.89107,2,74,0.18895
12,2750,2700,25.05059,2,71,0.18895
12,2750,3000,21.60512,2,69,0.25195
12,2750,3300,22.18702,2,66,6.44904
12,2750,3600,13.21579,2,64,8.30024
